video,label,split,path
ehtbcrzwed.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ehtbcrzwed.mp4
sfyfgmxewo.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/sfyfgmxewo.mp4
bsspfyrpnw.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bsspfyrpnw.mp4
fwheahaubn.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/fwheahaubn.mp4
eszrckbsto.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/eszrckbsto.mp4
zfewguavdq.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zfewguavdq.mp4
wwxgzqjcba.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wwxgzqjcba.mp4
kwsurvunlh.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kwsurvunlh.mp4
eqztafqimw.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/eqztafqimw.mp4
cmebjfuvfg.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/cmebjfuvfg.mp4
eoovtabijc.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/eoovtabijc.mp4
ugpesqbrdu.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ugpesqbrdu.mp4
eclnowceyi.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/eclnowceyi.mp4
szjrtznnfy.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/szjrtznnfy.mp4
osashdrxxu.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/osashdrxxu.mp4
ayxwzqufmq.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ayxwzqufmq.mp4
vhcghhjkul.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vhcghhjkul.mp4
xmnafyhinq.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xmnafyhinq.mp4
ffpwtqfazl.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ffpwtqfazl.mp4
jolrloqajj.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jolrloqajj.mp4
oqvymdodta.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/oqvymdodta.mp4
dcjmcaxcxz.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dcjmcaxcxz.mp4
qmyvdcrrmg.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qmyvdcrrmg.mp4
whocnbawsb.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/whocnbawsb.mp4
nbsjrgghfg.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/nbsjrgghfg.mp4
dceycqcznl.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dceycqcznl.mp4
zgduyagunm.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zgduyagunm.mp4
nmdksnzkqd.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/nmdksnzkqd.mp4
amdrqfyqgr.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/amdrqfyqgr.mp4
jiusgiscfl.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jiusgiscfl.mp4
xpntwjlmjt.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xpntwjlmjt.mp4
sqnlfpydsm.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/sqnlfpydsm.mp4
onsxznhftc.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/onsxznhftc.mp4
pndcdfogji.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/pndcdfogji.mp4
jtbslmtffu.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jtbslmtffu.mp4
vlypfdqlfy.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vlypfdqlfy.mp4
rgkvzthnhr.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rgkvzthnhr.mp4
saqgpunfes.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/saqgpunfes.mp4
qviyebwxba.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qviyebwxba.mp4
twetrtahtt.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/twetrtahtt.mp4
hwwirlqjuh.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hwwirlqjuh.mp4
dbyordqnut.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dbyordqnut.mp4
yiyvrnijum.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/yiyvrnijum.mp4
gcpwisspwy.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gcpwisspwy.mp4
ufkuvxsouo.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ufkuvxsouo.mp4
spajtbokup.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/spajtbokup.mp4
rbwjthghwl.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rbwjthghwl.mp4
muqopkbkfu.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/muqopkbkfu.mp4
gfruxwvrun.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gfruxwvrun.mp4
zuukdvgxvi.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zuukdvgxvi.mp4
vtgxjwotlk.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vtgxjwotlk.mp4
vvbutldixv.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vvbutldixv.mp4
vswceirobb.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vswceirobb.mp4
qtvbhylcsp.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qtvbhylcsp.mp4
tmddpwraco.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tmddpwraco.mp4
avqxrnfzpd.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/avqxrnfzpd.mp4
viwanuestq.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/viwanuestq.mp4
jkhfnbdhfg.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jkhfnbdhfg.mp4
qpvusdcyzn.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qpvusdcyzn.mp4
yxjjfaekev.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/yxjjfaekev.mp4
lrvmamsdoe.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lrvmamsdoe.mp4
nbwcazqsrr.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/nbwcazqsrr.mp4
hurlxdpsxl.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hurlxdpsxl.mp4
jwuiourbih.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jwuiourbih.mp4
kazwzzbgty.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kazwzzbgty.mp4
jxeqhujuvh.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jxeqhujuvh.mp4
tnmolkboei.mp4,FAKE,D1,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tnmolkboei.mp4
jqzmyutuml.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jqzmyutuml.mp4
ieniyhcxoj.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ieniyhcxoj.mp4
bwxkyqwwcb.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bwxkyqwwcb.mp4
xpfhawmzbe.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xpfhawmzbe.mp4
qejcjbqktv.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qejcjbqktv.mp4
ictulnhznj.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ictulnhznj.mp4
mjfplichsx.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mjfplichsx.mp4
nlvybmxxcx.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/nlvybmxxcx.mp4
logricueuw.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/logricueuw.mp4
yyupvxlosv.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/yyupvxlosv.mp4
egcaufhmql.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/egcaufhmql.mp4
fcacovhtqc.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/fcacovhtqc.mp4
nenjrzfjmg.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/nenjrzfjmg.mp4
iybcwvsnru.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/iybcwvsnru.mp4
dpldrcqfdx.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dpldrcqfdx.mp4
qpgfhsmrnl.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qpgfhsmrnl.mp4
jxtgjddbpg.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jxtgjddbpg.mp4
lhwwhjhyqx.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lhwwhjhyqx.mp4
yzxusjbotb.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/yzxusjbotb.mp4
ftulgaascq.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ftulgaascq.mp4
bdsxxaamze.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bdsxxaamze.mp4
tfceaqvefa.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tfceaqvefa.mp4
lurozpmsqd.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lurozpmsqd.mp4
jvlvkijuwa.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jvlvkijuwa.mp4
qcyjwpyzre.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qcyjwpyzre.mp4
mecrgujypj.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mecrgujypj.mp4
tigrqefect.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tigrqefect.mp4
inyhmnubqq.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/inyhmnubqq.mp4
teffiqocch.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/teffiqocch.mp4
tgbjtksars.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tgbjtksars.mp4
razacdewcv.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/razacdewcv.mp4
gmcvyrferj.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gmcvyrferj.mp4
puayaegfzc.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/puayaegfzc.mp4
wnfqtbneoe.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wnfqtbneoe.mp4
rmmnxxhcrk.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rmmnxxhcrk.mp4
pttsfakrqz.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/pttsfakrqz.mp4
vhyvttctxs.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vhyvttctxs.mp4
kvmmepvfia.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kvmmepvfia.mp4
sywiuziyod.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/sywiuziyod.mp4
aigufxcoyu.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/aigufxcoyu.mp4
hfmicjxnyl.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hfmicjxnyl.mp4
rwjdijuspp.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rwjdijuspp.mp4
gpjwbkelnm.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gpjwbkelnm.mp4
mzvdjyomrd.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mzvdjyomrd.mp4
hyvdtasvvc.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hyvdtasvvc.mp4
zeomlrebqu.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zeomlrebqu.mp4
raciwiczgn.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/raciwiczgn.mp4
ogtvdjlpbc.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ogtvdjlpbc.mp4
skoxffalth.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/skoxffalth.mp4
avmtuoxxer.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/avmtuoxxer.mp4
sfrtbenmel.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/sfrtbenmel.mp4
fbibpnbjox.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/fbibpnbjox.mp4
rqbupxjvvp.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rqbupxjvvp.mp4
jkzfwaqzan.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jkzfwaqzan.mp4
mexhfpqdlf.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mexhfpqdlf.mp4
tmhnjscqou.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tmhnjscqou.mp4
fifiolrugh.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/fifiolrugh.mp4
lvvixvighu.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lvvixvighu.mp4
qathnxbqyg.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qathnxbqyg.mp4
esxygefppr.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/esxygefppr.mp4
equvuhnfmu.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/equvuhnfmu.mp4
tesxxazgrc.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/tesxxazgrc.mp4
qtcfeioduu.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qtcfeioduu.mp4
apfribzdle.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/apfribzdle.mp4
nnglisilhj.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/nnglisilhj.mp4
yktmulzkth.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/yktmulzkth.mp4
ekgojnyvby.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ekgojnyvby.mp4
ioztkmjhbg.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ioztkmjhbg.mp4
kdqesvetah.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kdqesvetah.mp4
jirqiqyyfb.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jirqiqyyfb.mp4
cyucijsqiw.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/cyucijsqiw.mp4
gqpjtmozqb.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gqpjtmozqb.mp4
dwbqyobupb.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dwbqyobupb.mp4
zpnjiswgdt.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zpnjiswgdt.mp4
phsfuuykbt.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/phsfuuykbt.mp4
gqdahxdfxi.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gqdahxdfxi.mp4
yiujfjmkqt.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/yiujfjmkqt.mp4
npdycydgac.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/npdycydgac.mp4
mzeglwmfxd.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mzeglwmfxd.mp4
twyxajmmud.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/twyxajmmud.mp4
blyaymhdil.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/blyaymhdil.mp4
zkfjcgqwdz.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zkfjcgqwdz.mp4
evoxksjmtv.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/evoxksjmtv.mp4
figxvsdmsb.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/figxvsdmsb.mp4
znejuddszx.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/znejuddszx.mp4
icdzrrflaj.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/icdzrrflaj.mp4
ndwxvkswkw.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ndwxvkswkw.mp4
qtahzsqvgw.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qtahzsqvgw.mp4
gqzltruesu.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/gqzltruesu.mp4
cqgdtrywmy.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/cqgdtrywmy.mp4
vacfdybetb.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/vacfdybetb.mp4
pssuagmhqe.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/pssuagmhqe.mp4
lpyzupzjjt.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lpyzupzjjt.mp4
dianuqbtho.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dianuqbtho.mp4
xbyzxslant.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/xbyzxslant.mp4
teqtxtbzkn.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/teqtxtbzkn.mp4
jfsutpsimt.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/jfsutpsimt.mp4
ychxinivcp.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ychxinivcp.mp4
lflzgjckta.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/lflzgjckta.mp4
ztehwtrwpm.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ztehwtrwpm.mp4
qgvbolqcnx.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/qgvbolqcnx.mp4
kqetzheiep.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/kqetzheiep.mp4
pyxhwbzyrg.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/pyxhwbzyrg.mp4
rlerxsnsid.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rlerxsnsid.mp4
mmqltllaqd.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mmqltllaqd.mp4
rihgjplyfb.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rihgjplyfb.mp4
zqsxpnbjnl.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zqsxpnbjnl.mp4
bzifuhigbw.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bzifuhigbw.mp4
hwgyszfbcc.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/hwgyszfbcc.mp4
itjpxbskre.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/itjpxbskre.mp4
uqbhrsbnip.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/uqbhrsbnip.mp4
wsuhxkwpgq.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/wsuhxkwpgq.mp4
zmpdsggxzg.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/zmpdsggxzg.mp4
mraarmpaor.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/mraarmpaor.mp4
dtbnoimzzl.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/dtbnoimzzl.mp4
bsplcozagn.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/bsplcozagn.mp4
maezcimfkx.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/maezcimfkx.mp4
toqmgncqsw.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/toqmgncqsw.mp4
ebjloshjfk.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ebjloshjfk.mp4
ywujazdszo.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/ywujazdszo.mp4
rcizjhtxuf.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/rcizjhtxuf.mp4
sbiyangkdy.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/sbiyangkdy.mp4
nyutzyhxvm.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/nyutzyhxvm.mp4
nipneftcvz.mp4,FAKE,D2,/kaggle/input/deepfake-dataset/dfdc_train_part_49/dfdc_train_part_49/nipneftcvz.mp4
